data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimas_fatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
05/02/2020;13:26:00;COM VÍTIMA;POÇO DA PANELA;AV DEZESSETE DE AGOSTO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;;;2020
05/02/2020;13:31:00;SEM VÍTIMA;GRAÇAS;RUA ANTONIO NOVAIS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
05/02/2020;13:38:00;COM VÍTIMA;SÃO JOSÉ;RUA IMPERIAL;TOMBAMENTO;;1;;;;;;;2;;Bom;Não existe;Incompleta;;Mal conservada;Não existe;Outras;;2020
05/02/2020;13:42:00;SEM VÍTIMA;BOA VIAGEM;RUA AVIADOR SEVERIANO LINS;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;20 km/h;2020
05/02/2020;14:17:00;SEM VÍTIMA;PAISSANDU;RUA PAISSANDU;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
05/02/2020;14:18:00;COM VÍTIMA;CORDEIRO;RUA PAES CABRAL;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Outras;;2020
05/02/2020;15:24:00;COM VÍTIMA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;COLISÃO FRONTAL;1;1;;1;;;;;3;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/02/2020;15:28:00;SEM VÍTIMA;SÃO JOSÉ;RUA IMPERIAL;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
05/02/2020;15:51:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/02/2020;16:14:00;SEM VÍTIMA;PINA;RUA CONSUL JOSEPH NOUJAIM;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
05/02/2020;16:34:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ITACARI;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2020
05/02/2020;16:38:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
05/02/2020;18:51:00;SEM VÍTIMA;BOA VIAGEM;AV FERNANDO SIMOES BARBOSA;ABALROAMENTO LONGITUDINAL;2;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
05/02/2020;19:10:00;SEM VÍTIMA;NOVA DESCOBERTA;RUA CORREGO DO JOAQUIM;ABALROAMENTO LONGITUDINAL;;1;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Mal iluminada;Não existe;Não há placas;;2020
05/02/2020;19:12:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;4;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
05/02/2020;21:37:00;SEM VÍTIMA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2020
05/02/2020;21:46:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
06/02/2020;00:53:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;;;Seca;;Não existe;Não há placas;;2020
06/02/2020;03:51:00;SEM VÍTIMA;GUABIRABA;AV DA RECUPERACAO;COLISÃO FRONTAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Não há placas;;2020
06/02/2020;07:08:00;SEM VÍTIMA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;;Seca;;Faixa de pedestre;Outras;;2020
06/02/2020;07:29:00;SEM VÍTIMA;VÁRZEA;AV PREFEITO ANTONIO PEREIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;;2020
06/02/2020;07:59:00;SEM VÍTIMA;ILHA DO LEITE;RUA ANTONIO GOMES DE FREITAS;CHOQUE OBJETO FIXO;;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;2020
06/02/2020;08:19:00;SEM VÍTIMA;AFOGADOS;RUA DA PAZ;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;;;2020
06/02/2020;08:31:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;COLISÃO FRONTAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;40 km/h;2020
06/02/2020;08:32:00;SEM VÍTIMA;IBURA;RUA RIO BRIGIDA;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;08:47:00;SEM VÍTIMA;BOA VIAGEM;RUA DR VICENTE GOMES;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;;Seca;Perfeito estado;Agente;Não há placas;;2020
06/02/2020;08:52:00;SEM VÍTIMA;DERBY;RUA JOAQUIM NABUCO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;2020
06/02/2020;09:01:00;SEM VÍTIMA;BAIRRO DO RECIFE;CAIS DO APOLO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;30 km/h;2020
06/02/2020;09:09:00;COM VÍTIMA;SANCHO;RUA APRIGIO GUIMARAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;09:21:00;COM VÍTIMA;JIQUIÁ;AV DR JOSE RUFINO;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;09:22:00;SEM VÍTIMA;TORRE;RUA CONDE DE IRAJA;COLISÃO TRASEIRA;4;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;40 km/h;2020
06/02/2020;09:48:00;SEM VÍTIMA;TORRE;RUA REAL DA TORRE;COLISÃO;;1;;;;1;;;0;;;;;;;;;;2020
06/02/2020;09:55:00;COM VÍTIMA;IMBIRIBEIRA;RUA ANTONIO FALCAO;COLISÃO;;;;;;;;;1;;;;;;;;;;2020
06/02/2020;10:08:00;SEM VÍTIMA;IPSEP;AV PRESIDENTE DUTRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
06/02/2020;10:14:00;COM VÍTIMA;ROSARINHO;RUA CAPITAO SAMPAIO XAVIER;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
06/02/2020;10:25:00;COM VÍTIMA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;ABALROAMENTO TRANSVERSAL;;1;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;60 km/h;2020
06/02/2020;10:33:00;SEM VÍTIMA;TORRE;RUA REAL DA TORRE;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
06/02/2020;11:17:00;SEM VÍTIMA;BOA VIAGEM;RUA JOAO CARDOSO AIRES;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;40 km/h;2020
06/02/2020;11:24:00;SEM VÍTIMA;ROSARINHO;RUA REGUEIRA COSTA;CHOQUE VEÍCULO PARADO;1;;;;;;;1;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;11:29:00;SEM VÍTIMA;TORRE;AV BEIRA RIO;ENGAVETAMENTO;3;;;;;;;;0;;;;;;;;;;2020
06/02/2020;12:16:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
06/02/2020;12:18:00;COM VÍTIMA;BOA VIAGEM;RUA MARIO SOUTO MAIOR;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
06/02/2020;12:26:00;SEM VÍTIMA;ILHA DO RETIRO;RUA BENFICA;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2020
06/02/2020;12:31:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;;;2020
06/02/2020;13:27:00;SEM VÍTIMA;IMBIRIBEIRA;VIADUTO TANCREDO NEVES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
06/02/2020;13:48:00;SEM VÍTIMA;ÁGUA FRIA;RUA SAO SEBASTIAO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/02/2020;14:21:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
06/02/2020;14:21:00;SEM VÍTIMA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;4;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2020
06/02/2020;14:22:00;COM VÍTIMA;IPSEP;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;60 km/h;2020
06/02/2020;15:03:00;COM VÍTIMA;BAIRRO DO RECIFE;CAIS DO APOLO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;15:10:00;SEM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
06/02/2020;15:37:00;SEM VÍTIMA;TAMARINEIRA;EST DO ARRAIAL;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;15:58:00;SEM VÍTIMA;SÃO JOSÉ;AV SUL;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
06/02/2020;16:00:00;SEM VÍTIMA;BOA VISTA;RUA DOM BOSCO;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
06/02/2020;16:05:00;COM VÍTIMA;PRADO;RUA GOMES TABORDA;CHOQUE VEÍCULO PARADO;2;;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;2020
06/02/2020;16:16:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;COLISÃO FRONTAL;;2;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
06/02/2020;16:20:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO TRANSVERSAL;1;1;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2020
06/02/2020;16:24:00;SEM VÍTIMA;JORDÃO;AV MARIA IRENE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
06/02/2020;16:26:00;COM VÍTIMA;ÁGUA FRIA;RUA MANOEL SILVA;ATROPELAMENTO;;1;;1;;;;;2;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;2020
06/02/2020;16:35:00;SEM VÍTIMA;AFLITOS;AV CONS ROSA E SILVA;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2020
06/02/2020;16:56:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;1;1;;;;1;;;1;;;;;;;;;;2020
06/02/2020;17:25:00;SEM VÍTIMA;;RUA DO HOSPICIO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;;Não existe;;;2020
06/02/2020;17:29:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/02/2020;18:06:00;COM VÍTIMA;DOIS IRMÃOS;RUA DOIS IRMAOS;COLISÃO COM CICLISTA;;;1;;;1;;;1;;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Não há placas;;2020
06/02/2020;18:11:00;SEM VÍTIMA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);ENGAVETAMENTO;3;;;;;;;;0;;;;;;;;;;2020
06/02/2020;18:21:00;SEM VÍTIMA;JAQUEIRA;AV CONS ROSA E SILVA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Não existe;Outras;;2020
06/02/2020;18:31:00;SEM VÍTIMA;PINA;AV REPUBLICA ARABE UNIDA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
06/02/2020;18:33:00;SEM VÍTIMA;MACAXEIRA;AV NORTE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/02/2020;19:30:00;COM VÍTIMA;SANTO AMARO;AV MARIO MELO;ABALROAMENTO LONGITUDINAL;;2;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
06/02/2020;20:04:00;SEM VÍTIMA;SANTO AMARO;AV JOAO DE BARROS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
06/02/2020;20:12:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2020
07/02/2020;08:01:00;COM VÍTIMA;SANTO AMARO;AV PREFEITO ARTUR LIMA CAVALCANTI;COLISÃO;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
07/02/2020;08:03:00;SEM VÍTIMA;PINA;RUA MANOEL CORIOLANO;COLISÃO FRONTAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;30 km/h;2020
07/02/2020;07:55:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA ITALACY;CHOQUE VEÍCULO PARADO;1;;;;;1;;;0;;Bom;Não existe;;Seca;Perfeito estado;;;;2020
07/02/2020;08:04:00;COM VÍTIMA;MANGUEIRA;RUA MANOEL DE ALBUQUERQUE FERNANDES;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;08:55:00;SEM VÍTIMA;SANTO AMARO;AV NORTE;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
07/02/2020;09:08:00;SEM VÍTIMA;MADALENA;RUA REAL DA TORRE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
07/02/2020;09:11:00;SEM VÍTIMA;SÃO JOSÉ;AV SUL;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;09:39:00;SEM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;11:18:00;SEM VÍTIMA;BOA VIAGEM;AV DOM JOAO VI;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;11:53:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2020
07/02/2020;11:57:00;COM VÍTIMA;MADALENA;AV BEIRA RIO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;;Não existe;Não há placas;30 km/h;2020
07/02/2020;11:57:00;SEM VÍTIMA;ARRUDA;RUA DO MACHADO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2020
07/02/2020;12:19:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
07/02/2020;12:29:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;4;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;60 km/h;2020
07/02/2020;12:35:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
07/02/2020;13:05:00;SEM VÍTIMA;PARNAMIRIM;RUA JOAO TUDE DE MELO;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
07/02/2020;13:14:00;SEM VÍTIMA;IMBIRIBEIRA;RUA SARGENTO SILVINO DE MACEDO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;13:17:00;COM VÍTIMA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;2020
07/02/2020;13:50:00;SEM VÍTIMA;CASA AMARELA;RUA FERNANDO DE SOUZA CAETE;CHOQUE OBJETO FIXO;1;;;;;;;;0;;;;;;;;;;2020
07/02/2020;14:23:00;SEM VÍTIMA;AREIAS;AV RECIFE;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
07/02/2020;14:51:00;SEM VÍTIMA;BOA VISTA;RUA DA SOLEDADE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
07/02/2020;14:57:00;COM VÍTIMA;IMBIRIBEIRA;RUA ITAJAI;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;15:11:00;SEM VÍTIMA;AFOGADOS;RUA SANTOS ARAUJO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
07/02/2020;15:14:00;COM VÍTIMA;BOA VISTA;RUA DO PROGRESSO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;40 km/h;2020
07/02/2020;15:44:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
07/02/2020;15:52:00;SEM VÍTIMA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
07/02/2020;16:13:00;SEM VÍTIMA;BOA VIAGEM;RUA ATLANTICO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
07/02/2020;16:45:00;COM VÍTIMA;CAMPO GRANDE;RUA OLIVEIRA FONSECA;ABALROAMENTO TRANSVERSAL;;1;;;1;;;;2;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;16:46:00;SEM VÍTIMA;CASA AMARELA;AV DR EURICO CHAVES;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2020
07/02/2020;17:21:00;SEM VÍTIMA;ÁGUA FRIA;AV BEBERIBE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
07/02/2020;17:39:00;COM VÍTIMA;ILHA JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;ATROPELAMENTO;;1;;1;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;17:46:00;COM VÍTIMA;CORDEIRO;EST DO FORTE DO ARRAIAL N. DO B. JESUS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/02/2020;18:20:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
07/02/2020;18:25:00;SEM VÍTIMA;AFOGADOS;AV SUL;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Mal conservada;Não existe;Não há placas;;2020
07/02/2020;19:01:00;COM VÍTIMA;IPSEP;RUA JEAN EMILE FAVRE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
07/02/2020;19:02:00;SEM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;30 km/h;2020
07/02/2020;20:39:00;SEM VÍTIMA;TORRE;RUA MARQUES DE MARICA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2020
07/02/2020;20:44:00;SEM VÍTIMA;TEJIPIÓ;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
07/02/2020;21:28:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
07/02/2020;22:22:00;SEM VÍTIMA;CASA FORTE;AV FLOR DE SANTANA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
07/02/2020;23:42:00;SEM VÍTIMA;ÁGUA FRIA;RUA GUARUJA;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/02/2020;06:34:00;COM VÍTIMA;BOA VIAGEM;RUA CAPITAO ZUZINHA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;2020
08/02/2020;08:22:00;COM VÍTIMA;IPSEP;AV RECIFE;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2020
08/02/2020;09:08:00;SEM VÍTIMA;BOA VIAGEM;RUA DOS NAVEGANTES;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/02/2020;09:09:00;SEM VÍTIMA;BOA VIAGEM;AV FERNANDO SIMOES BARBOSA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;2020
08/02/2020;09:49:00;SEM VÍTIMA;AFOGADOS;EST DOS REMEDIOS;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Placas Pare;60 km/h;2020
08/02/2020;10:36:00;SEM VÍTIMA;SANTO AMARO;AV PREFEITO ARTUR LIMA CAVALCANTI;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
