data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
03/10/2019;07:35:00;SEM VÍTIMA;GRAÇAS;RUA DO FUTURO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
03/10/2019;07:40:00;SEM VÍTIMA;APIPUCOS;RUA DE APIPUCOS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
03/10/2019;08:17:00;SEM VÍTIMA;ÁGUA FRIA;EST VELHA DE AGUA FRIA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
03/10/2019;08:29:00;COM VÍTIMA;CASA AMARELA;RUA BELA VISTA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
03/10/2019;09:11:00;SEM VÍTIMA;PARNAMIRIM;AV DEZESSETE DE AGOSTO;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
03/10/2019;09:30:00;SEM VÍTIMA;IBURA;LAD DA COHAB;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;2019
03/10/2019;10:17:00;SEM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2019
03/10/2019;10:39:00;SEM VÍTIMA;BREJO DE BEBERIBE;RUA PORTELANDIA;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;30 km/h;2019
03/10/2019;11:00:00;SEM VÍTIMA;SÃO JOSÉ;AV MARTINS DE BARROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
03/10/2019;11:46:00;SEM VÍTIMA;IPSEP;AV RECIFE;COLISÃO COM CICLISTA;1;;1;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2019
03/10/2019;12:06:00;SEM VÍTIMA;AFLITOS;RUA DES MARTINS PEREIRA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2019
03/10/2019;12:26:00;COM VÍTIMA;SANTO AMARO;AV VISCONDE DE SUASSUNA;ATROPELAMENTO;;;;1;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;40 km/h;2019
03/10/2019;12:33:00;SEM VÍTIMA;SANTO ANTÔNIO;CAIS DO APOLO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
03/10/2019;12:38:00;COM VÍTIMA;APIPUCOS;RUA DOIS IRMAOS;COLISÃO FRONTAL;4;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;40 km/h;2019
03/10/2019;13:35:00;SEM VÍTIMA;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2019
03/10/2019;13:48:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2019
03/10/2019;14:09:00;SEM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;2019
03/10/2019;14:45:00;SEM VÍTIMA;ENCRUZILHADA;AV JOAO DE BARROS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
03/10/2019;15:04:00;COM VÍTIMA;SÃO JOSÉ;AV SUL;COLISÃO FRONTAL;;1;;;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
03/10/2019;15:06:00;SEM VÍTIMA;IPSEP;AV RECIFE;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
03/10/2019;15:46:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO FRONTAL;;2;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2019
03/10/2019;15:48:00;SEM VÍTIMA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
03/10/2019;16:30:00;SEM VÍTIMA;SANTO AMARO;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
03/10/2019;16:34:00;SEM VÍTIMA;BEBERIBE;PRC DA CONVENCAO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
03/10/2019;16:45:00;SEM VÍTIMA;SANTO ANTÔNIO;PRC DA REPUBLICA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
03/10/2019;16:46:00;SEM VÍTIMA;BOA VISTA;AV MANOEL BORBA;ABALROAMENTO LONGITUDINAL;1;;;;;;;1;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
03/10/2019;17:03:00;SEM VÍTIMA;SANCHO;RUA APRIGIO GUIMARAES;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2019
03/10/2019;17:42:00;SEM VÍTIMA;IBURA;AV SAO PAULO;CHOQUE VEÍCULO PARADO;1;;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
03/10/2019;17:49:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2019
03/10/2019;17:53:00;SEM VÍTIMA;ILHA DO LEITE;RUA ANTONIO GOMES DE FREITAS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2019
03/10/2019;17:54:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV SAO PAULO;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;Outras;;2019
03/10/2019;17:58:00;SEM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
03/10/2019;18:04:00;SEM VÍTIMA;COHAB;AV SAO PAULO;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
03/10/2019;18:07:00;SEM VÍTIMA;AFOGADOS;RUA COSME VIANA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2019
03/10/2019;18:24:00;SEM VÍTIMA;TAMARINEIRA;RUA CONEGO BARATA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
03/10/2019;18:33:00;COM VÍTIMA;CASA AMARELA;EST DO ARRAIAL;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
03/10/2019;18:48:00;COM VÍTIMA;IBURA;AV DOIS RIOS;ACID. DE PERCURSO;;1;;;;;;;1;;;;;;;;;;2019
03/10/2019;18:53:00;SEM VÍTIMA;IPSEP;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
03/10/2019;18:57:00;SEM VÍTIMA;BOA VISTA;RUA BARAO DE SAO BORJA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;;2019
03/10/2019;19:00:00;SEM VÍTIMA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2019
03/10/2019;19:03:00;SEM VÍTIMA;ESTÂNCIA;RUA JOSE GOMES DE MOURA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
03/10/2019;19:30:00;COM VÍTIMA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2019
03/10/2019;19:30:00;COM VÍTIMA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;COLISÃO TRASEIRA;;2;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2019
03/10/2019;21:23:00;SEM VÍTIMA;TAMARINEIRA;RUA GENERAL ABREU E LIMA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
03/10/2019;22:15:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
04/10/2019;00:15:00;SEM VÍTIMA;GRAÇAS;AV RUI BARBOSA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2019
04/10/2019;06:59:00;SEM VÍTIMA;BOA VIAGEM;RUA DES JOAO PAES;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2019
04/10/2019;07:45:00;SEM VÍTIMA;BARRO;RUA DOMINGOS TEOTONIO;CHOQUE VEÍCULO PARADO;1;1;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;;;;2019
04/10/2019;07:51:00;SEM VÍTIMA;ESTÂNCIA;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;;;;;;;2;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
04/10/2019;07:54:00;SEM VÍTIMA;VÁRZEA;AV PROFESSOR ARTUR DE SA;ABALROAMENTO LONGITUDINAL;2;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;2019
04/10/2019;08:13:00;SEM VÍTIMA;VÁRZEA;AV PROFESSOR ARTUR DE SA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;08:26:00;SEM VÍTIMA;VÁRZEA;AV PROFESSOR ARTUR DE SA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;08:40:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2019
04/10/2019;08:44:00;SEM VÍTIMA;ENCRUZILHADA;RUA CEARA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;20 km/h;2019
04/10/2019;08:48:00;SEM VÍTIMA;MADALENA;EST DOS REMEDIOS;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2019
04/10/2019;09:09:00;SEM VÍTIMA;MADALENA;RUA PIO NONO;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Mal conservada;;Placas Pare;;2019
04/10/2019;09:27:00;SEM VÍTIMA;BARRO;AV DR JOSE RUFINO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
04/10/2019;09:33:00;SEM VÍTIMA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
04/10/2019;10:18:00;SEM VÍTIMA;AFOGADOS;RUA DA PAZ;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
04/10/2019;10:37:00;SEM VÍTIMA;NOVA DESCOBERTA;RUA CORREGO DA AREIA;CHOQUE VEÍCULO PARADO;3;;;;;1;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;10:43:00;SEM VÍTIMA;AREIAS;AV RECIFE;CHOQUE VEÍCULO PARADO;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2019
04/10/2019;12:09:00;SEM VÍTIMA;SANTO AMARO;RUA ALUISIO DE AZEVEDO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;12:35:00;SEM VÍTIMA;ILHA DO LEITE;RUA ESTADO DE ISRAEL;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;13:02:00;SEM VÍTIMA;AFOGADOS;RUA DO ACRE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;2019
04/10/2019;13:52:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
04/10/2019;14:03:00;SEM VÍTIMA;SANCHO;RUA APRIGIO GUIMARAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;14:17:00;SEM VÍTIMA;PINA;AV REPUBLICA ARABE UNIDA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2019
04/10/2019;14:58:00;SEM VÍTIMA;IPUTINGA;AV MAURICIO DE NASSAU;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2019
04/10/2019;15:11:00;SEM VÍTIMA;PRADO;RUA JOAO IVO DA SILVA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2019
04/10/2019;15:38:00;SEM VÍTIMA;BOA VIAGEM;RUA CAPITAO ZUZINHA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;15:45:00;SEM VÍTIMA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;15:53:00;SEM VÍTIMA;IBURA;AV DOM HELDER CAMARA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;16:18:00;SEM VÍTIMA;SÃO JOSÉ;C SANTA RITA;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
04/10/2019;16:33:00;SEM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;16:38:00;SEM VÍTIMA;PINA;AV ANTONIO DE GOES;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
04/10/2019;16:42:00;COM VÍTIMA;MORRO DA CONCEIÇÃO;AV NORTE;ABALROAMENTO LONGITUDINAL;;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
04/10/2019;16:55:00;SEM VÍTIMA;BOA VISTA;RUA MANOEL PEREIRA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;17:09:00;SEM VÍTIMA;CASA AMARELA;AV MALACO;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
04/10/2019;17:22:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV PIRACICABA;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
04/10/2019;17:32:00;SEM VÍTIMA;SANTO AMARO;RUA DOS PALMARES;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;17:35:00;SEM VÍTIMA;PRADO;RUA JOAO IVO DA SILVA;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
04/10/2019;17:41:00;SEM VÍTIMA;SÃO JOSÉ;C SANTA RITA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Mal iluminada;Não existe;Não há placas;;2019
04/10/2019;17:47:00;SEM VÍTIMA;TORRÕES;RUA CLAUDIO BROTHERHOOD;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
04/10/2019;17:49:00;SEM VÍTIMA;AFOGADOS;RUA QUITERIO INACIO DE MELLO;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
04/10/2019;18:00:00;SEM VÍTIMA;JAQUEIRA;AV RUI BARBOSA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2019
04/10/2019;18:23:00;SEM VÍTIMA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2019
04/10/2019;18:30:00;SEM VÍTIMA;ESPINHEIRO;RUA CONS PORTELA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;50 km/h;2019
04/10/2019;18:37:00;SEM VÍTIMA;BOA VIAGEM;AV GENERAL MAC ARTHUR;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
04/10/2019;18:45:00;SEM VÍTIMA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
04/10/2019;19:17:00;SEM VÍTIMA;;RUA BENFICA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;40 km/h;2019
04/10/2019;19:32:00;SEM VÍTIMA;BARRO;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
04/10/2019;20:24:00;SEM VÍTIMA;SÃO JOSÉ;C SANTA RITA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;50 km/h;2019
04/10/2019;21:15:00;SEM VÍTIMA;BOA VIAGEM;RUA CRUZEIRO DO FORTE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
04/10/2019;22:50:00;SEM VÍTIMA;GRAÇAS;RUA DR BANDEIRA FILHO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Não existe;R-6a;;2019
04/10/2019;23:47:00;SEM VÍTIMA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
05/10/2019;00:50:00;SEM VÍTIMA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2019
05/10/2019;02:39:00;SEM VÍTIMA;NOVA DESCOBERTA;RUA NAGE;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;;Não há placas;20 km/h;2019
05/10/2019;04:04:00;SEM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
05/10/2019;06:36:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
05/10/2019;07:20:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;;1;;;;1;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;2019
05/10/2019;07:22:00;COM VÍTIMA;AFOGADOS;RUA VISCONDE DE PELOTAS;ABALROAMENTO LONGITUDINAL;;1;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
05/10/2019;08:09:00;SEM VÍTIMA;ARRUDA;RUA DAS MOCAS;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
05/10/2019;08:14:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
05/10/2019;08:59:00;SEM VÍTIMA;SÃO JOSÉ;C SANTA RITA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-19;60 km/h;2019
05/10/2019;09:12:00;COM VÍTIMA;AFOGADOS;EST DOS REMEDIOS;ABALROAMENTO TRANSVERSAL;;2;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
05/10/2019;09:21:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2019
05/10/2019;09:33:00;SEM VÍTIMA;GRAÇAS;AV CONS ROSA E SILVA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
05/10/2019;09:35:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2019
05/10/2019;09:36:00;SEM VÍTIMA;CASA AMARELA;RUA RAIMUNDO FREIXEIRA;TOMBAMENTO;1;1;;;;;;;0;;;;;;;;;;2019
05/10/2019;10:33:00;SEM VÍTIMA;VÁRZEA;RUA MANOEL JOAQUIM DE ALMEIDA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
05/10/2019;10:44:00;SEM VÍTIMA;CASA AMARELA;AV PROFESSOR JOSE DOS ANJOS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Faixa de pedestre;;;2019
05/10/2019;10:57:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2019
05/10/2019;11:08:00;SEM VÍTIMA;SÃO JOSÉ;VDO DAS CINCO PONTAS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
05/10/2019;11:22:00;COM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
05/10/2019;12:06:00;COM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2019
05/10/2019;12:21:00;SEM VÍTIMA;SÃO JOSÉ;C SANTA RITA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
05/10/2019;12:30:00;SEM VÍTIMA;ARRUDA;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2019
05/10/2019;12:32:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV SAO PAULO;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2019
05/10/2019;12:48:00;SEM VÍTIMA;BOA VIAGEM;RUA BALTAZAR PASSOS;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
05/10/2019;13:06:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;ABALROAMENTO LONGITUDINAL;1;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2019
05/10/2019;13:32:00;SEM VÍTIMA;MORRO DA CONCEIÇÃO;COR DO BARTOLOMEU;COLISÃO TRASEIRA;1;;;;;;;;0;;Bom;Sem defeito;Ilegível;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
