data,hora,natureza_acidente,bairro,endereco,tipo,auto,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimas_fatais,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,ano
19/01/2021,14:57:00,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
19/01/2021,15:54:00,COM VÍTIMA,CABANGA,VDO PAPA JOAO PAULO II,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,2021
19/01/2021,16:43:00,COM VÍTIMA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,CAPOTAMENTO,0,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
19/01/2021,17:42:00,COM VÍTIMA,VÁRZEA,AV AFONSO OLINDENSE,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
19/01/2021,21:27:40,SEM VÍTIMA,MACAXEIRA,AV NORTE,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
19/01/2021,21:31:40,COM VÍTIMA,SANTO ANTÔNIO,PTE PRINCESA IZABEL,COLISÃO COM CICLISTA,0,0,1,0,0,0,1,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
20/01/2021,12:37:00,COM VÍTIMA,VÁRZEA,RUA AGRICOLANDIA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,"Placas ""Pare""",2021
20/01/2021,14:12:00,COM VÍTIMA,ARRUDA,AV BEBERIBE,COLISÃO COM CICLISTA,0,0,1,0,1,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
20/01/2021,17:09:00,SEM VÍTIMA,SOLEDADE,RUA DA SOLEDADE,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,2021
20/01/2021,21:07:40,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
21/01/2021,05:01:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,CHOQUE,0,1,0,0,0,0,0,0,2,0,,,,,,,,2021
21/01/2021,09:30:00,COM VÍTIMA,IBURA,AV DOIS RIOS,ATROPELAMENTO,0,1,0,1,0,0,0,0,3,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
21/01/2021,10:36:00,COM VÍTIMA,CABANGA,AV ENGENHEIRO JOSE ESTELITA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
21/01/2021,13:36:00,COM VÍTIMA,ARRUDA,RUA DO TRIUNFO,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
21/01/2021,15:38:00,SEM VÍTIMA,PINA,AV REPUBLICA DO LIBANO,COLISÃO,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
21/01/2021,15:47:00,SEM VÍTIMA,SANTO ANTÔNIO,PTE PRINCESA IZABEL,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
21/01/2021,21:49:40,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
22/01/2021,08:15:00,COM VÍTIMA,PARNAMIRIM,RUA SEBASTIAO ALVES,COLISÃO,2,0,0,0,0,0,0,0,1,0,,,,,,,,2021
22/01/2021,12:02:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,2,0,Bom,,Perfeito estado,Seca,Perfeito estado,,,2021
22/01/2021,13:15:00,SEM VÍTIMA,BOA VISTA,RUA DO PRINCIPE,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/01/2021,13:21:00,COM VÍTIMA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,2021
22/01/2021,16:38:00,COM VÍTIMA,JARDIM SÃO PAULO,AV RECIFE,ATROPELAMENTO,0,1,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/01/2021,16:52:00,COM VÍTIMA,AFOGADOS,RUA ARQUITETO LUIZ NUNES,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,,,,,,,,2021
22/01/2021,18:27:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,2021
22/01/2021,20:49:40,COM VÍTIMA,BOA VIAGEM,RUA CAMBUI,COLISÃO TRANSVERSAL,1,2,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,"Placas ""Pare""",2021
22/01/2021,21:52:40,SEM VÍTIMA,JORDÃO,AV MARIA IRENE,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
23/01/2021,11:28:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
23/01/2021,11:39:00,SEM VÍTIMA,PORTO DA MADEIRA,RUA SATURNO,COLISÃO,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
23/01/2021,12:16:00,COM VÍTIMA,CAXANGÁ,RUA RIBEIRO PESSOA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Faixa de pedestre,,2021
23/01/2021,12:20:00,SEM VÍTIMA,CAMPO GRANDE,EST DE BELEM,COLISÃO,3,0,0,0,0,0,0,0,0,0,,,,,,,,2021
23/01/2021,14:17:00,COM VÍTIMA,ENCRUZILHADA,AV BEBERIBE,COLISÃO TRANSVERSAL,1,0,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
23/01/2021,19:41:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
24/01/2021,12:06:00,COM VÍTIMA,SANTO AMARO,AV NORTE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
24/01/2021,14:27:00,COM VÍTIMA,DOIS UNIDOS,RUA JORNALISTA NELSON FIRMO,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
24/01/2021,20:19:00,COM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
25/01/2021,12:26:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA CORREGO DA AREIA,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
25/01/2021,16:06:00,COM VÍTIMA,SAN MARTIN,RUA VINTE E UM DE ABRIL,COLISÃO,1,1,0,0,0,0,0,0,2,0,,,,,,,,2021
25/01/2021,16:34:00,COM VÍTIMA,BOA VIAGEM,RUA ANTONIO FALCAO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
25/01/2021,16:48:00,COM VÍTIMA,JARDIM SÃO PAULO,RUA DAMASCO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
25/01/2021,20:44:40,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
25/01/2021,21:51:40,COM VÍTIMA,PORTO DA MADEIRA,AV BEBERIBE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,,Seca,Mal iluminada,Não existe,Não há placas,2021
26/01/2021,07:16:00,SEM VÍTIMA,DERBY,RUA JORNALISTA PAULO BITTENCOURT,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
26/01/2021,07:20:00,COM VÍTIMA,TORRE,RUA PADRE ANCHIETA,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,2021
26/01/2021,08:01:00,COM VÍTIMA,CASA AMARELA,RUA BELA VISTA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Outras,2021
26/01/2021,08:13:00,COM VÍTIMA,BOA VISTA,PRC MACIEL PINHEIRO,ATROPELAMENTO,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Incompleta,Molhada,Mal conservada,Não existe,Não há placas,2021
26/01/2021,10:41:00,SEM VÍTIMA,BOA VISTA,AV CONDE DA BOA VISTA,CHOQUE,0,0,0,0,1,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6c,2021
26/01/2021,13:46:00,COM VÍTIMA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
26/01/2021,16:25:00,COM VÍTIMA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
26/01/2021,17:17:00,SEM VÍTIMA,BOA VIAGEM,RUA MARIO SOUTO MAIOR,COLISÃO,1,1,0,0,0,0,0,0,0,0,,,,,,,,2021
26/01/2021,17:18:00,COM VÍTIMA,DOIS IRMÃOS,RUA RIBEIRO PESSOA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,2,0,Chuvoso,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,2021
26/01/2021,17:41:00,SEM VÍTIMA,MUSTARDINHA,RUA VINTE E UM DE ABRIL,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
26/01/2021,17:43:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-19,2021
26/01/2021,20:48:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,2,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,,2021
26/01/2021,22:45:40,SEM VÍTIMA,JORDÃO,RUA EMILIO MONTEIRO FONSECA,COLISÃO,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
27/01/2021,07:19:00,COM VÍTIMA,BAIRRO DO RECIFE,AV MILITAR,COLISÃO LATERAL,0,1,0,0,0,0,1,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,2021
27/01/2021,08:55:00,SEM VÍTIMA,CABANGA,AV ENGENHEIRO JOSE ESTELITA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
27/01/2021,10:25:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
27/01/2021,10:31:00,SEM VÍTIMA,MADALENA,RUA BENFICA,COLISÃO,1,0,0,0,0,1,0,0,0,0,,,,,,,,2021
27/01/2021,12:10:00,SEM VÍTIMA,JAQUEIRA,AV RUI BARBOSA,CHOQUE,1,0,0,0,0,0,0,0,0,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
27/01/2021,13:17:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
27/01/2021,14:11:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
27/01/2021,14:37:00,SEM VÍTIMA,PINA,AV ANTONIO DE GOES,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-19,2021
27/01/2021,16:01:00,COM VÍTIMA,PINA,AV BOA VIAGEM,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
28/01/2021,06:49:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
28/01/2021,12:23:00,COM VÍTIMA,CASA AMARELA,AV CONS ROSA E SILVA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
28/01/2021,15:20:00,COM VÍTIMA,GRAÇAS,RUA DAS PERNAMBUCANAS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,,,Seca,Perfeito estado,,Não há placas,2021
28/01/2021,16:05:00,SEM VÍTIMA,SANTO ANTÔNIO,RUA SANTO ANTONIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,2021
28/01/2021,16:55:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
28/01/2021,17:26:00,COM VÍTIMA,ÁGUA FRIA,RUA SAO SEBASTIAO,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
28/01/2021,22:16:40,COM VÍTIMA,TAMARINEIRA,AV CONS ROSA E SILVA,COLISÃO TRANSVERSAL,0,1,0,0,0,1,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
28/01/2021,22:35:40,COM VÍTIMA,ESTÂNCIA,AV RECIFE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,,2021
29/01/2021,10:20:00,COM VÍTIMA,BOA VISTA,PRC MACIEL PINHEIRO,COLISÃO,1,0,0,0,0,1,0,0,1,0,,,,,,,,2021
29/01/2021,11:47:00,SEM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
29/01/2021,13:58:00,COM VÍTIMA,IBURA,AV DOM HELDER CAMARA,COLISÃO TRANSVERSAL,0,1,0,0,0,1,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
29/01/2021,15:00:00,COM VÍTIMA,ARRUDA,AV BEBERIBE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,2021
29/01/2021,15:51:00,COM VÍTIMA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,ATROPELAMENTO,0,0,0,1,1,0,0,0,1,0,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Não existe,R-6a,2021
29/01/2021,15:54:00,COM VÍTIMA,CABANGA,PTE AGAMENON MAGALHAES,CHOQUE,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
29/01/2021,17:55:00,COM VÍTIMA,BEBERIBE,AV BEBERIBE,COLISÃO TRANSVERSAL,2,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Outros,R-6a,2021
29/01/2021,18:30:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
29/01/2021,19:04:00,COM VÍTIMA,PINA,AV ANTONIO DE GOES,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,2021
29/01/2021,20:02:00,COM VÍTIMA,ÁGUA FRIA,AV BEBERIBE,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
29/01/2021,22:07:40,SEM VÍTIMA,,RUA ESCRITOR JOAQUIM NOBERTO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
30/01/2021,07:34:00,COM VÍTIMA,BOA VISTA,RUA DO RIACHUELO,COLISÃO COM CICLISTA,0,0,1,0,1,0,0,0,1,0,Bom,Sem defeito,,Seca,Perfeito estado,Outros,,2021
30/01/2021,15:07:00,COM VÍTIMA,CABANGA,AV ENGENHEIRO JOSE ESTELITA,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
30/01/2021,15:33:00,COM VÍTIMA,BOA VIAGEM,RUA DR GASPAR REGUEIRA COSTA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
30/01/2021,16:16:00,COM VÍTIMA,MACAXEIRA,RUA MANDACARU,TOMBAMENTO,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,2021
30/01/2021,18:23:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
30/01/2021,23:11:40,COM VÍTIMA,ESPINHEIRO,RUA DO ESPINHEIRO,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
31/01/2021,07:04:00,COM VÍTIMA,BOA VIAGEM,RUA GENERAL SALGADO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,,Seca,Perfeito estado,Não existe,Não há placas,2021
31/01/2021,11:22:00,COM VÍTIMA,TAMARINEIRA,EST VELHA DE AGUA FRIA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
31/01/2021,12:15:00,COM VÍTIMA,TAMARINEIRA,EST VELHA DE AGUA FRIA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
31/01/2021,14:35:00,COM VÍTIMA,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
31/01/2021,22:14:40,COM VÍTIMA,BOA VISTA,AV MANOEL BORBA,ATROPELAMENTO,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
01/02/2021,07:35:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
01/02/2021,07:44:00,COM VÍTIMA,SÃO JOSÉ,C SANTA RITA,COLISÃO FRONTAL,1,0,0,0,0,1,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
01/02/2021,08:15:00,SEM VÍTIMA,BOA VIAGEM,RUA MINISTRO NELSON HUNGRIA,COLISÃO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
01/02/2021,09:55:00,VÍTIMA FATAL,IBURA,RUA RIO BRIGIDA,ATROPELAMENTO DE PESSOA,0,0,0,1,0,1,0,0,0,1,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
01/02/2021,10:05:00,COM VÍTIMA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
01/02/2021,14:19:00,COM VÍTIMA,SANTO AMARO,RUA DO POMBAL,COLISÃO LATERAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",2021
01/02/2021,15:28:00,VÍTIMA FATAL,MACAXEIRA,RUA MARIA CANDIDA,ATROPELAMENTO DE PESSOA,0,0,0,1,0,1,0,0,0,1,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Não existe,Outras,2021
01/02/2021,15:54:00,COM VÍTIMA,BOA VIAGEM,RUA DEZ DE JULHO,COLISÃO,0,2,0,0,0,0,0,0,2,0,,,,,,,,2021
01/02/2021,17:16:00,SEM VÍTIMA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),CHOQUE,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
01/02/2021,18:23:00,COM VÍTIMA,CASA AMARELA,RUA PAULA BATISTA,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
01/02/2021,18:42:00,COM VÍTIMA,CAJUEIRO,RUA CORONEL URBANO RIBEIRO DE SENA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,,Não há placas,2021
01/02/2021,19:12:00,COM VÍTIMA,BOA VIAGEM,RUA PROFESSOR JOAO MEDEIROS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
01/02/2021,20:45:00,COM VÍTIMA,PARNAMIRIM,AV FLOR DE SANTANA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Outras,2021
01/02/2021,23:22:40,COM VÍTIMA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
02/02/2021,08:55:00,COM VÍTIMA,SÃO JOSÉ,AV SUL,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
02/02/2021,09:05:00,SEM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRANSVERSAL,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
02/02/2021,10:38:00,COM VÍTIMA,IBURA,RUA VALE DO ITAJAI,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,,Seca,Perfeito estado,Não existe,Não há placas,2021
02/02/2021,10:51:00,COM VÍTIMA,AFOGADOS,RUA VINTE E UM DE ABRIL,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
02/02/2021,11:32:00,COM VÍTIMA,AFOGADOS,EST DOS REMEDIOS,CHOQUE,0,0,0,0,0,0,0,1,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
02/02/2021,13:29:00,COM VÍTIMA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,2021
02/02/2021,21:29:40,COM VÍTIMA,CASA AMARELA,RUA CONS PERETTI,COLISÃO LATERAL,0,1,0,0,1,0,0,0,2,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,2021
02/02/2021,21:13:40,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,COLISÃO,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
02/02/2021,21:32:40,SEM VÍTIMA,NOVA DESCOBERTA,AV VEREADOR OTACILIO AZEVEDO,CHOQUE,1,0,0,0,0,0,0,0,0,0,Bom,Não existe,Não existente,Outros,Perfeito estado,Não existe,Não há placas,2021
03/02/2021,11:50:00,COM VÍTIMA,SANTO AMARO,RUA PALMARES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Outras,2021
03/02/2021,12:16:00,COM VÍTIMA,MADALENA,RUA JOSE OSORIO,COLISÃO,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
03/02/2021,13:20:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,2021
03/02/2021,13:24:00,SEM VÍTIMA,DERBY,RUA JORNALISTA PAULO BITTENCOURT,CHOQUE,0,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,2021
