codigo;razao_social;inscricao_estadual;uf;municipio
9256903000102;JP COMERCIO E SERVICOS DE INFORMATICA LTDA;963216201;RS;PORTO ALEGRE
44064665000649;WORLD COURIER DO BRASIL TRANSP. INTERN.LTDA;116841446117;SP;SAO PAULO
31378288000166;MEDICAMENTAL HOSPITALAR LTDA;797409146110;SP;RIBEIRAO PRETO
14929894000103;PROTESE VIDA COMERCIO DE MATERAIS HOSPITALAR EIRELI;8906089;BA;SALVADOR
43261081000196;ARSEN PRODUTOS E SERVICOS LTDA;131838708118;SP;SAO PAULO
33966391000152;ARES AEROESPACIAL E DEFESA S.A.;80169337;RJ;DUQUE DE CAXIAS
3970326000300;NORDESTE IND E COM LTDA;53964683;AM;MANAUS
38035838000193;HENRIQUE ANDRADE DE CARVALHO ME;194721299;PI;TERESINA
10308462000124;NOVA VET DISTRIBUIDORA DE PRODUTOS;256051518;SC;TIMBO
22840706000102;AUTO POSTO CATARINENSE LTDA;234745;RO;VILHENA
46070868003699;LABORATORIOS PFIZER LTDA;373037919116;SP;ITAPEVI
27956551000180;M L DIAS COMERCIO E PRESTACAO DE SERVICOS EIRELI;155671847;PA;BELEM
41265872000169;BANDEIRAS AUTO CAR LTDA;107095600179;AC;RIO BRANCO
5905151000102;1 - SIENA COM. PNEUS PECAS E ACES. VEIC LTDA;42101140;AM;MANAUS
23116503000122;FB COMERCIO DE TINTAS E SERVICOS DE OBRA EIRELI;53708288;AM;MANAUS
9026012000160;ARAUJO E RESPLANDES LTDA ME;294215999;TO;PALMAS
30971961000104;EQS COMERCIO DE TAMBORES EIRELI;294892192;TO;ARAGUAINA
42906639000180;ICARO KELVEN DE OLIVEIRA FURTADO 60351113355;70184402;CE;FORTALEZA
9505367000131;W H PEREIRA EIRELI;202124916;RN;MOSSORO
33723709000174;R & T COMERCIO DE PECAS E SERVICOS LTDA;205168795;RN;NATAL
2616079000105;COMERCIAL PARANHOS EIRELI;24887870;PE;RECIFE
9036187000158;FRIAUTO LTDA;11734809;PE;RECIFE
20976413000113;NORDEX EXPRESS EIRELI;59091983;PE;RECIFE
21686893000140;TETE AUTO PECAS LTDA ME;60770562;PE;GARANHUNS
9597731000130;G DO NASCIMENTO - PECAS ME;242122752;AL;MACEIO
16365777000190;PNEUBOM LTDA;42118527;BA;SANTO ANTONIO DE JESUS
3168070000141;LILIAN SEBASTIANA NASCIMENTO ME;4810234880087;MG;PATROCINIO
5084690000128;GEBRAMED COMERCIO E REPRESENTACOES LTDA;10267160003;MG;BELO HORIZONTE
26524566000106;LGM COMERCIO E SERVICOS LTDA;28622180034;MG;TRES PONTAS
65357394000185;CENTRO AUT.MAGALHAES COM.E SERV.LTD;1347618270041;MG;CARATINGA
7801928000114;CHEGATTO COMERCIO DE RACAO LTDA;82391416;ES;VILA VELHA
1237548000112;BETBI IND. DE CONF. E BRINDES EIRELI;9033815155;PR;APUCARANA
36544630000174;BECBOOKS SOLUCOES EDUCACIONAIS LTDA;9084276020;PR;CURITIBA
85086197000186;JONISAN - IND. E COM. DE METAIS-EIRELI;6110290398;PR;CAMBE
13995853000152;SCS COMERCIO LTDA;256470324;SC;MARAVILHA
1514221000140;BIONUCLEAR SERVICOS DE MEDICINA NUCLEAR LTDA;ISENTO;SC;FLORIANOPOLIS
10584575000152;EAGRI SUL IND. E COM. DE MAQUINAS E EQUIPAMENTOS LTDA;900052350;RS;PANAMBI
40687125000156;UNIAO COMERCIO DE MERCADORIAS LTDA;20147678;RS;ALEGRETE
2916265006877;JBS S/A;133735079;MT;JUARA
2916265017801;JBS S/A;134460626;MT;COLIDER
3387537000144;GALICIA COM DE DERIVADOS DE PETROLEO LTDA;101541139;GO;SAO JOAO DALIANCA
8992911000154;FILGUEIRA & FILGUEIRA LTDA ME;104157739;GO;GOIANAPOLIS
11142101000113;SEMENTES PRODUTIVA LTDA;104754710;GO;FORMOSA
2098834000107;CLÍNICA ODONTOLÓGICA NOVO SORRISO LTDA - ME;738703600143;DF;BRASÍLIA
6160688000153;CBV CENTRO BRASILEIRO DA VISAO LTDA;745334800123;DF;BRASILIA
10592394000178;BLUE SOLUCOES INTELIGENTES LTDA;751578300140;DF;BRASILIA
13196296000100;PRISMA MEDICAL MATERIAIS CIRURGICOS LTDA;756551200197;DF;BRASILIA
17764365000195;PRODUTIVA SERVICOS OBRAS MANUTENCAO E LOCACAO DE MAO DE OBRA;776120700160;DF;BRASILIA
37109097000185;DMI MATERIAL MEDICO HOSPITALAR LTDA;732477900154;DF;BRASILIA
31877045000172;TIA DEDA REFEIÇÕES COLETIVAS SERVIÇOS E COMERCIO LTDA;205034101;RN;LUCRECIA
9450692000144;CARGE DE VARRESAI PRODUTOS ALIMENTICIOS LTDA;78476389;RJ;VARRE-SAI
3529886000153;CASTELINHO DOS PRODUTOS COLONIAIS LTDA. - ME;253968801;SC;NOVA TRENTO
84684471001209;BUSCHLE & LEPPER S.A. - JOINVILLE;250563690;SC;JOINVILLE
30492772000159;AGROTOP COMERCIO DE PRODUTOS AGROPECUARIOS EIRELI;148966853;BA;FEIRA DE SANTANA
18158411000175;HELO PRODUTOS AGRUPECUARIOS E SERVICOS LTDA - ME;109121826;BA;FEIRA DE SANTANA
***.214.646-**;ANTONIO LEANDRO GONCALVES E OUTROS;12249270031;MG;DIVINOPOLIS
11422711000170;FIT PLAST AUTO ADESIVOS LTDA - EPP;148938598111;SP;SAO PAULO
39294684000117;JEFFERSON FERNANDES DA SILVEIRA 80830927115;284607754;MS;CAMPO GRANDE
***.530.086-**;MARIA DAS GRACAS OLIVEIRA;20443130035;MG;DIVINOPOLIS
26392294000138;NOVA ATACADISTA PARA CONSTRUCAO LTDA;778663400156;DF;BRASILIA
***.508.276-**;EDIVANO CORREA E OUTROS;12173410067;MG;TAIOBEIRAS
56395189000113;AUROS QUIMICA IND E COM LTDA;111679029118;SP;SAO PAULO
7473735005302;SIM REDE DE POSTOS LTDA-PELOTAS TRES BICOS;930432444;RS;PELOTAS
14718491000115;COMPRE BEM DISTRIBUIDORA EIRELI EPP;18826080020;MG;MONTE BELO
***.440.176-**;TALES BRENO DOS SANTOS PEREIRA;28837790090;MG;TAIOBEIRAS
60500246000154;GOODYEAR DO BRASIL PRODUTOS DE BORRACHA LTDA.;606338383117;SP;SANTA BARBARA D'OESTE
32909319000120;MARINA ARTES GRAFICAS E EDITORA LTDA-EPP;732977200100;DF;BRASILIA
50351014001876;ITOGRASS AGRICOLA LTDA;123074258;MA;SANTA RITA
34274233025512;VIBRA ENERGIA S.A;150752164;PA;BELEM
41846103000154;RENAN RAMOS GONCALVES 02482079110;805346600199;DF;BRASILIA
37063198000162;RS BRASIL EQUIPAMENTOS HOSPITALARES EIRELI ...;128896997119;SP;SAO PAULO
28451320000187;BENTO G CARRINHOS LTDA - ME;100183883;RS;BENTO GONCALVES
14899096000186;INSIDE MEDICAL IND. E COM. DE PROD. MEDICOS;256617899;SC;ITAJAI
65119786000106;CASA DO BOIADEIRO LTDA;3677452410077;MG;JUIZ DE FORA
536772003400;ECOLAB QUIMICA LTDA;256732779;SC;INDAIAL
31322368000108;R.S. VAREJO EIRELI;258794127;SC;LAGES
34274233039653;VIBRA ENERGIA S.A;562469007117;SP;SAO PAULO
34274233029267;VIBRA ENERGIA S.A;141594893111;SP;SAO PAULO
***.095.856-**;LUIZ CARLOS;20893570060;MG;INDAIABIRA
36770816000141;FM PECAS E SERVICOS LTDA EPP;734421600178;DF;BRASILIA
29739737000706;ELEVADORES OTIS LTDA;70726;PE;RECIFE
4835118000190;OSHER TECHNOLOGIES LTDA;116299720110;SP;SAO PAULO
10625331000170;HOSPSHOP COMERCIO IMP EXP CONSULTORIA REPRES LTDA;963359274;RS;PORTO ALEGRE
39893680000236;SUPERCOMMERCE S/A - ES;83061835;ES;CARIACICA
***.544.096-**;RENALDO SANTOS TIAGO OLIVEIRA;40976140080;MG;TAIOBEIRAS
2241749000156;SION POSTO DE SERVICOS LTDA;335200072110;SP;GUARUJA
***.850.663-**;JOAQUIM OLIVEIRA PIRES;ISENTO;MA;SAO LUIS
13200879000167;LUANNA FREIRE FELIX LTDA;17281900090;MG;CAMBUQUIRA
11383230000101;AMAZONAS COMERCIO DE ADESIVOS E BRINDES LTDA- ME;15129940040;MG;BELO HORIZONTE
20331303000102;NOVA BIO INDUSTRIA E COMERCIO EIRELI;86706792;RJ;ITABORAI
42202207000199;CAROLLYNE BEZERRA DA CUNHA 04438672163;806017500109;DF;BRASILIA
***.158.016-**;WARLEY TIAGO DOS SANTOS;40972510095;MG;NINHEIRA
6105342000152;EDNA MARIA DE OLIVEIRA;194533697;PI;CORRENTE
29111673000109;DUME COMBUSTIVEIS BARRA DO GARCAS LTDA;137367414;MT;BARRA DO GARCAS
15043143000158;ASSOCIACAO DOS AGRICULTORES FAMILIAR DE TERESINA-AGRIFAM;ISENTO;PI;TERESINA
2548991000177;DISK AGUA MARITIMA LTDA;9015957805;PR;TOLEDO
***.453.073-**;1510100198;ISENTO;MA;SAO LUIS
53427738000104;ICP INOVACAO E COMERCIO DE PROD P/ BIOTECNOLOGIA E UTIL LTDA;353138073113;SP;INDAIATUBA
32674091000137;MPRR COMÉRCIO, ASSESSORIA E PARTICIPAÇÕES LTDA.;123572623116;SP;SAO PAULO
20058175000167;J MARTINS COMERCIO DE SUPRIMENTOS DE INFORMATICA EIRELI;1350023512;RS;SERAFINA CORREA
25400531000100;WAITE PESSOA DE OLIVEIRA JUNIOR - 68892136100;777987200162;DF;BRASILIA
22882054000322;DISTRIBOI IND COM E TRANSP CARNE BOV;3559254;RO;JI-PARANA
27206655000177;SERV-CAL P.S.T.E.LTDA.;81254613;RJ;RIO DE JANEIRO
***.993.946-**;ANTONIO XAVIER DANTAS;30667310088;MG;INDAIABIRA
64729775000185;BETTA SOLUCOES DE ATENDIMENTO LTDA;116243362110;SP;SAO PAULO
48897086000123;DAMM PRODUTOS ALIMENTICIOS LTDA;492075637115;SP;OSASCO
24677882000192;PAPELARIA BRILHO CELESTE EIRELI;130578266;MT;JUINA
28572074000111;E C O MOURA;105368700108;AC;RIO BRANCO
1765254000163;KENTIS SERVICOS DE ALIMENTACAO LTDA;101511353;GO;GOIANIA
11184290000197;SEIKE E MONTEIRO LTDA EPP;189184082110;SP;ASSIS
33149146000152;BLUE DENT COM DE EQUIPAMENTOS MEDICOS ODONTOLOGICOS EIRELI;260236917117;SP;CATANDUVA
3739007000118;CLINICA ODONTOLOGICA BRILHANTE DO COUTO LTDA;740893000101;DF;BRASILIA
19142596000192;VITALABE EQUIPAMENTOS LABORATORIAIS LTDA;22507580089;MG;BELO HORIZONTE
27564111000187;FRIGINI AGROINDUSTRIAL LTDA EPP;80782442;ES;ARACRUZ
19052658000175;CIRURGICA FORTALEZA PROD. MED.  ORT;67114652;CE;FORTALEZA
***.172.453-**;ITATIANA CAMILA CRUZ PAIXAO;ISENTO;MA;SAO LUIS
6314962000100;JR SANTOS DE ILHEUS;67618600;BA;ILHEUS
8662492000192;POSTO DE GASOLINA AMIGAO DE TANGUA LTDA;78383534;RJ;TANGUA
3536328000115;FUNDAÇÃO RÁDIO E TV LAFAIETE EDUCATIVA E CULTURAL;22444050053;MG;CONSELHEIRO LAFAIETE
29774842000182;CSS ISOLAMENTOS LTDA;12186673;RJ;QUEIMADOS
31545779000154;CM PARAFUSOS E FERRAMENTAS EIRELI;284331678;MS;DOURADOS
34674089000193;ROMEO COMERCIAL LTDA ME;241158640113;SP;CAJAMAR
9439793000114;PIGATTO INDUSTRIA E COMERCIO DE PLACAS LTDA ME;133526216;MT;CUIABA
20892519000139;ANTONIO MARQUES FILHO MATERIAIS DE CONSTRUCAO - EIRELI;3380564100079;MG;ITAUNA
13779852000170;TERESINHA MARIA GRAEFF EIRELI ME;4070003109;RS;SAO JOSE DO INHACORA
9259645000118;ALENCAR AR COMERCIO E SERVICOS IMP. E EXP. DE PECAS EIRELI;63565951;CE;MARACANAU
35992986000108;S.R.PEIXOTO & RAZENTE LTDA;9083736345;PR;NOVA ESPERANCA
11479190000198;GRPK INDUSTRIA E COMERCIO DE PRODUTOS TERMOPLASTICOS LTDA;85371420;BA;LAURO DE FREITAS
9656902000155;ADINSTRUMENTS DO BRASIL C, I, E ASS TEC P;148353190114;SP;SAO PAULO
***.215.613-**;MARCOS AURELIO DE SOUZA BARROSO;ISENTO;MA;SAO LUIS
40432544046210;CLARO S.A;114814878119;SP;CAMPINAS
8491766000128;SAUDESHOP SHOPPING DE PRODUTOS PARA SAUDE EIRELI;9039073398;PR;CURITIBA
***.993.686-**;VITURINA FERREIRA DOS SANTOS;41069220043;MG;RIO PARDO DE MINAS
88957022000195;MUZYMED INSTRUMENTAL CIRURGICO LTDA.;240256468;RS;CANOAS
***.328.743-**;MARIA ANTONIA P DA SILVA;ISENTO;MA;SAO LUIS
6316654000105;JOSE ALBERTO DIAS DA COSTA JUNIOR EPP;371202416112;SP;ITAPETININGA
16742356000130;DCM COMÉRCIO E SERVIÇOS EIRELI ME;283802146;MS;CAMPO GRANDE
4534176000184;ACTS DO BRASIL LTDA.;10525070184;MG;NOVA LIMA
34361892000178;SHIELD EQUIPAMENTOS DE TECNOLOGIA INDUSTRIA E COMERCIO DE EM;122469058115;SP;CAMPINAS
11190419000170;TIAGO BONUGLI ISERNHAGEN;150166460;RS;CACHOEIRA DO SUL
43470472000110;REOBOTE SOLUCOES E SERVICOS DIGITAIS LTDA;808312400140;DF;BRASILIA
26203624000108;ABARE RADIADORES E TURBINAS EIRELI;69048401;PE;PETROLINA
20802916000172;A.MARCONDES DA SILVEIRA FERREIRA - SERVICOS AUTOMOTIVOS;9074216517;PR;CASCAVEL
2940662000177;DOMITEK COMERCIO E ASSIST. TECNICA LTDA;253852781;SC;FLORIANOPOLIS
94069580000117;MICMMED LTDA.;962241997;RS;PORTO ALEGRE
21111808000116;EBN COMERCIO, IMPORTACAO E EXPORTACAO EIRELI;257474943;SC;ITAJAI
33253100000189;GADOL INDUSTRIA COMERCIO E SERVICOS DE MAT DE SEG LTDA;126919270117;SP;SAO PAULO
9519275000100;CLAUDIA VALADARES ODONTOLOGIA ESPECIALIZADA;750290600112;DF;BRASILIA
20397214000150;ACF CONSTRUCOES E DISTRIBUIDORA LTDA;131423118118;SP;SAO PAULO
9721729000121;G D C DA SILVA COSTA  EIRELI;9044579577;PR;ARAPONGAS
7177954000113;ALEXANDRE DUTRA DESENTUPIDORA  ME;759957800155;DF;BRASILIA
33851567000120;UNIAO SUL COMERCIAL DE ARTIGOS DA SAUDE LTDA;963775243;RS;PORTO ALEGRE
4510897000154;N S VASCONCELOS COMERCIO E SERVICOS EIRELI - ME;101105900120;AC;CRUZEIRO DO SUL
5057479000116;ADRIANA C CANUTO LTDA;283229535;MS;AQUIDAUANA
10725459000106;R E A CLINICA DO AUTOMOVEL LTDA;9047474407;PR;CAMPO MOURAO
78163680000151;MICROPAR COMERCIO DE EQUIPAMENTO LTDA;1014468834;PR;CURITIBA
3128737000182;RAILDE PORFIRIA DOS SANTOS ME;51440817;BA;ILHEUS
10780600000173;DUALBASE TECNOLOGIA ELETRONICA LTDA;255840209;SC;PALHOCA
88014006000169;LUIZ GOULART & CIA LTDA;261724606;SC;PASSO DE TORRES
26390229001226;PLANALTO TINTAS LTDA;626187351176;MG;BELO HORIZONTE
4137827000100;MERCOAVES COMERCIO DE AVES LTDA - MATRIZ;2330021296;RS;BOM PRINCIPIO
3756971000154;FP COMERCIO DE GAS EIRELI;194455157;PI;TERESINA
***.102.003-**;LUCILENE CANTANHEDE VIVEIROS;ISENTO;MA;SAO LUIS
43283811005976;KALUNGA SA;750541800257;DF;BRASILIA
18537080000184;TRADEVET EQUIPAMENTOS E PRODUTOS VETERINARIOS LTDA;9063729830;PR;CURITIBA
2164120000150;ALINHAUTO MONTE CARMELO LTDA;4317171880064;MG;MONTE CARMELO
34381084000172;METALURGICA PARK LTDA;107690160;GO;GOIANIA
19138600000149;CW COMERCIO E INDUSTRIA DE PERSIANAS LTDA;800312200197;DF;BRASÍLIA
20370037000119;GERAL MINAS FERRAGENS E FERRAMENTAS LTDA.;1864424420062;MG;BELO HORIZONTE
21712694000160;JL VIDROS E ACABAMENTOS EIRELI;770776900183;DF;BRASILIA
1112132000178;NOBRECASA MATERIAIS DE CONSTRUCAO;100082092;RS;BENTO GONCALVES
10497523000149;AUTOMOTIVO MATOS PIMENTA LTDA;11008600059;MG;TEOFILO OTONI
29760831000143;ILUMINAR COMERCIO E REPRESENTACOES EIRELI;31367880041;MG;CONTAGEM
4971211000122;ODONTOSUL LTDA;9025469442;PR;TOLEDO
30252369000152;LEVY CAR CENTRO AUTOMOTIVO LTDA;284325686;MS;SIDROLANDIA
19106828000157;BABINSKI BOLSAS EIRELI EPP;257186190;SC;XANXERE
2914460044522;SEARA ALIMENTOS LTDA;9084007207;PR;SANTA FE
66358979000263;OXIMIL OXIGENIO MINAS GERAIS LTDA;628287220121;MG;IBIRITE
9421080000123;ELETROGUARA MATERIAIS ELETRICOS LTDA ME;332167437114;SP;GUARATINGUETA
35422165000136;AMANDA CARLA DA SILVA SOARES 08201999401;85962554;PE;IGARASSU
23229138000162;NEXO AR INSTALACAO E MANUTENCAO DE AR CONDICIONADO LTDA;144995374115;SP;SAO PAULO
20367850000130;EDERSON ALMEIDA MADURO;3244007720094;MG;ITAJUBA
13232089000163;ABUD PNEUS & RODAS MACAE LTDA;79300632;RJ;MACAE
***.701.783-**;MARILENE LOPES MORAIS;ISENTO;MA;SAO LUIS
25101524000108;R&C DIST DE PROD FARMACEUTICOS EIRELI;558379257112;SP;PRAIA GRANDE
28399130000168;LETICIA EMILLI MORAES DE SOUZA;54055652;AM;MANAUS
13615307000149;POSTO ROSARIO LTDA;25399606;BA;CORRENTINA
37836413000110;ALLCANCI TECNOLOGIA E DESENVOLVIMENTO LTDA;37896370034;MG;BETIM
65482309000100;PANAMEDICAL SISTEMAS LTDA;113142315116;SP;SAO PAULO
26986764000191;DENISE L F BARROS EIRELI;155510797;PA;BELEM
11859927000106;INSTITUTO DE CANCER DE BRASILIA LTDA;754138500154;DF;BRASILIA
21142841000103;REAUTO SERV. E COM. DE PECAS P VEICULOS;244134898;AL;MACEIO
16939779000498;LEMA BIOLOGIC DO BRASIL LTDA;714111117110;SP;VINHEDO
26405348000152;PLANEJAR DISTRIBUIDORA E IMPORTADORA LTDA;35529720099;MG;BELO HORIZONTE
8164393000180;POWER TRAC BATERIAS LTDA - EPP;9037783185;PR;CURITIBA
2858372000189;CAMARGO DISTRIBUICAO DE MATERIAIS PARA CONSTRUCAO;739124800122;DF;BRASILIA
***.164.396-**;EDSON SANTOS ROCHA;26701390030;MG;INDAIABIRA
1000050000131;G M ENGENHARIA CONSTRUCOES E COMERCIO LTDA;102790477;GO;CERES
10372487000197;ESCRITORIO E ARTE INDUSTRIA E COMERCIO LTDA - EPP;37156713;PE;OLINDA
***.020.453-**;NAIANA ARAUJO SODRE;ISENTO;MA;SAO LUIS
35158642000106;PANE PERFETTO SOLUCOES ALIMENTICIAS LTDA;9082976288;PR;CURITIBA
73884785000186;A W XAVIER DIAS;5100049904;PR;QUATIGUA
83064741000597;PAUTA DISTRIBUICAO E LOGISTICA SA;254297285;SC;SAO JOSE
16700533000116;PULIRE CAXIAS COMERCIO DE PRODUTOS DESCARTAVEIS LTDA;79739219;RJ;DUQUE DE CAXIAS
***.329.983-**;LUIS CARLOS VIANA DE CARVALHO;ISENTO;MA;SAO LUIS
5362749000100;ALCEU NUNES;9026815409;PR;GUAIRA
571116000180;J. M. GRANDI ME;9088254039;PR;MARIALVA
32026488000112;MKS SOLUCOES COMERCIAIS E DISTRIBUIDORA DE MATERIAIS EIRELI;11302084;RJ;SAO GONCALO
15242539000124;COMERCIAL MUZAMINAS EIRELI - ME;19342320090;MG;MUZAMBINHO
24057306000142;ELVIS VINICIUS DE LIMA SANTOS;65920821;PE;FLORESTA
23416453000107;PSG COMERCIO FARMACEUTICO;87029190;RJ;MAGE
42281461000120;DHEYMISSON DE S. ARAUJO;127013539;MA;IMPERATRIZ
43283811006352;KALUNGA SA;392168661114;SP;JACAREI
3339821000900;REVENDEDORA DE PNEUS TC LTDA;75786281;PE;SERRA TALHADA
90730508000138;ASSOCIAÇÃO HOSPITAL DE CARIDADE IJUI;650001834;RS;IJUI
9388567000151;SHOW TECNOLOGIA DA INFOR E COMER DE EQUIP DE INFOR EIRELI;749957700110;DF;BRASILIA
36754018000126;INSTITUTO DE CLINICA E MICROCIRURGIA OCULAR DE BRASILIA LTDA;734037300104;DF;BRASILIA
8852775000105;RODRIGO JOSE SOARES DOS ANJOS EPP;35139633;PE;RECIFE
85121986000100;FENERGY COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA;252322002;SC;FLORIANOPOLIS
24968886000120;AGROGOMES COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;155277979;PA;CASTANHAL
65963126000107;SUPERLAB INSTRUMENTACAO ANALITICA LTDA;113125786118;SP;SAO PAULO
15343579000162;IDEIA BRASIL COMERCIO E SERVIÇOS EIRELI;256690669;SC;FLORIANOPOLIS
5004442000120;PECAS E ACESSORIOS MODELO LTDA   EPP;152249192;PA;PARAGOMINAS
331788003134;AIR LIQUIDE BRASIL LTDA;1862408880044;MG;CONTAGEM
13913045000107;K & A COMERCIO E SERVIÇO;103005300100;AC;RIO BRANCO
***.165.796-**;VALDIVINO JOSE GOMES;35608210085;MG;INDAIABIRA
***.860.263-**;MARIA CELESTE B TEIXEIRA SILVA;ISENTO;MA;SAO LUIS
50435064000517;CHEMARAUTO VEICULOS LTDA - CRUZEIRO;282123920113;SP;CRUZEIRO
79984357000101;ARTFRIO INDUSTRIA E COMERCIO DE MOVEIS, ESQUADRIAS, ARTEFATO;1016421789;PR;CURITIBA
22429535000115;THEISS COMERCIO REPRESENTACOES E ASSISTENCIA HIDRAULICA LTDA;257644385;SC;JOINVILLE
13636858000199;LOCMIL AUTO PECAS LTDA - EPP;153573228;PA;BELEM
10742589000157;LUANDA COM DE SUP PARA INFORMATICA LTDA;148556695115;SP;SAO PAULO
15241658000162;DUOMO COMERCIO DE SISTEMAS AUDIO VISUAIS EIRELI;9059037487;PR;CURITIBA
31837899000125;ALFA TELECOM COMERCIO E SERVICO DE TECNOLOGIA EM REDE LTDA;788395400153;DF;BRASILIA
2800397000121;LUCA COMERCIO DE SISTEMAS AUDIO VISUAIS LTDA;9017398463;PR;CURITIBA
22794396000129;UPGRADE TI;12182902;RJ;RIO DE JANEIRO
33345195000160;EQUINOX FABRICACAO E SERVICOS EIRELI;260045152;SC;ARAQUARI
12991409000104;BALI COMERCIAL LTDA;513065643115;SP;PAULÍNIA
27875589000128;AGRO RIOS PROD AGROPECUARIOS EIRELI ME;9075166793;PR;QUATIGUA
1615283000220;J L COMERCIO E SERVICOS AUTOMOTIVOS LTDA;42351758;AM;MANAUS
***.310.943-**;KATIANE DE SOUSA DA SILVA;ISENTO;MA;SAO LUIS
26159355000111;CPM-IND E COM DE EQUIP P SAUDE EIRELI;637394249118;SP;SAO CARLOS
69037133000139;BRACELL BAHIA SPECIALTY CELLULOSE S;38900488;BA;CAMACARI
33164016000199;E REZENDE COMERCIO DE PECAS E ACESSORIOS EIRELI;34097770071;MG;BELO HORIZONTE
***.663.743-**;IROZE SOUSA SANTOS;ISENTO;MA;SAO LUIS
22099661000159;ERIKA REGINA CREPALDI MOURA DOS SANTOS 34817351896;209577279114;SP;BAURU
44678141000133;3D LAB COMERCIO LTDA;42288210010;MG;BETIM
42168781000178;SANIPLAN ENGENHARIA E SERVIÇOS AMBIENTAIS LTDA;77769870;RJ;DUQUE DE CAXIAS
27397218000188;LAVAPUL - LAVA A JATO POR PULVERIZAÇÃO LTDA ME;780434800190;DF;BRASILIA
4777592000103;NITROSPRAY - INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA;244592768118;SP;CAMPINAS
31971029000144;MARTA VITORINO DA SILVA COM. DE EQUIPAMENTOS DIDATICOS - EPP;123216367110;SP;SAO PAULO
11462456000190;DIAGNOSTICA INDUSTRIA E COMERCIO LTDA;15346580093;MG;BELO HORIZONTE
13716207000109;MAX RIO COMERCIO E DISTRIBUIDORA LTDA-ME;79385913;RJ;NILOPOLIS
3902258000171;F.L.F COMERCIO DE EQUIPAMENTOS CINEMATOGRAFICOS EIRELI;115920272113;SP;SAO PAULO
85667947000537;COOPERATIVA AGROINDUSTRIAL COOPERJA;252743083;SC;PRAIA GRANDE
4473395000109;NOVA FORMA INTERIORES LTDA;742297300121;DF;BRASILIA
41056146000136;GUILHERME BARBOSA RODRIGUES 02665868059;ISENTO;RS;PORTO ALEGRE
24744270000175;ATTEK COMERCIO IMPORTACAO E MANUTENCAO EM EQUIP. DE PRECISAO;635898620116;SP;SAO BERNARDO DO CAMPO
11942582000141;MQ AUTO CENTRO LTDA ME;753980600125;DF;BRASILIA
25051381000169;LECBUS COMERCIO E SERVIÇOS AUTOMOTIVOS LTDA ME;9072480977;PR;CURITIBA
27384730000190;A M GENU COMERCIO E SERVICOS TECNICOS EIRELI;780393600125;DF;BRASILIA
14623076000188;ACARTE COM. E SERV. DE IMPRESSAO EIRELI;18727660001;MG;BELO HORIZONTE
24107733000198;QUALLYX PRODUTOS PARA SAUDE LTDA;212015409114;SP;BERNARDINO DE CAMPOS
6242018000186;EXPANSAO COM. PROD. DE DIAGNOSTICO LTDA - EPP;31238475;PE;RECIFE
27055841000152;CATH - CARE;417469570114;SP;LIMEIRA
15779478000139;LOCART COMERCIO E LOCACAO DE COPIAS E EQUIPAMENTOS LTDA;202816796;RN;NATAL
20741322000107;EXITTEC COMERCIO E SOLUCOES EM TECNOLOGIA LTDA-EPP;86741962;RJ;NOVA IGUACU
9636384000299;LINKMARKET INFORMATICA E TELECOM LTDA;83517260;ES;VITORIA
4078043000302;MONTEIRO ANTUNES INSUMOS HOSPITALARES SOCIEDADE ANONIMA;9063899167;PR;CURITIBA
1294102000120;UNIFORMES LÍDER LTDA;629772170042;MG;BELO HORIZONTE
21496407000202;NACAO CONCESSIONARIA DE VEICULOS LTDA;284228400;MS;CAMPO GRANDE
5143908000178;MECÂNICA E AUTOPEÇAS 180 LTDA;1080134996;RS;SANTA CRUZ DO SUL
26756754000160;MINAS AUTO CAR LTDA;28830710016;MG;JUIZ DE FORA
1382022000126;COMPASA DO BRASIL DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTD;9013036303;PR;CURITIBA
17416961000184;REDE RESIDENCIAL MIDIA SINALIZACAO DIGITAL LTDA - ME;763210400156;DF;BRASILIA
10201546000164;COMERCIO DE MATERIAIS ESPORTIVOS E EDUCATIVOS CIVIAM LTDA.-E;148207929110;SP;SAO PAULO
***.251.433-**;MARIA ZULEIDE DE OLIVEIRA CARDOSO;ISENTO;MA;SAO LUIS
97547019000194;MASTER SERVICOS E COMERCIO LTDA;206139838119;SP;BARUERI
8226720000181;FIBRA COMERCIO E DISTRIBUICAO LTDA;9038480062;PR;CAMPO LARGO
7477454000105;POLY ESCOLAR IND. E COM. DE MOVEIS LTDA;3623491700036;MG;JOAO MONLEVADE
37622523000180;HANI FATHI SHOUSHA 29331817894;129494518118;SP;SAO PAULO
72593742000189;M ISRAEL SAUDE EIRELI EPP;734333000144;DF;BRASÍLIA
24020509000164;E VISUAL COMUNICAÇÃO VISUAL LTDA;535731317111;SP;PIRACICABA
257992000137;ANGELUS IND.DE PRODS.ODONTOLOGICOS S/A;6012843915;PR;LONDRINA
***.795.703-**;VIRGILINA DA SILVA PAIXAO ROCHA;ISENTO;MA;SAO LUIS
13382055000155;BAQUEIRO SILVA COMERCIO DE GAS LTDA - ME;16936474;BA;LAURO DE FREITAS
